Minutes,Seconds,Frames,Eulerx,Eulery,Eulerz,Accx,Accy,Accz,Gx,Gy,Gz,label,Activity,Result
2,20,19,0,-2.823529,-81.882353,0.007843,-0.007843,-0.023529,-1.960784,-5.882353,-1.960784,2,2,2
2,20,20,0,0,-81.882353,0.007843,0.007843,-0.039216,-1.960784,1.960784,-1.960784,2,2,2
2,20,21,0,-2.823529,-81.882353,0.007843,0.007843,-0.039216,-1.960784,-5.882353,-1.960784,2,2,2
2,20,22,0,0,-81.882353,-0.007843,-0.007843,0.007843,-1.960784,1.960784,-1.960784,2,2,2
2,20,23,0,0,-80.470588,-0.101961,0.211765,-0.039216,-1.960784,1.960784,5.882353,2,2,2
2,20,24,0,-2.823529,-77.647059,0.290196,-0.023529,0.086275,-1.960784,-1.960784,84.313725,2,2,2
2,20,25,-2.823529,0,-77.647059,-0.054902,-0.258824,0.258824,-25.490196,9.803922,25.490196,2,2,2
2,20,26,-2.823529,-2.823529,-76.235294,-0.023529,0.039216,0.384314,1.960784,-25.490196,33.333333,2,1,2
2,20,27,0,-4.235294,-73.411765,0.007843,0.14902,0.305882,13.72549,-37.254902,60.784314,2,1,2
2,20,28,0,-4.235294,-70.588235,-0.070588,0.258824,0.133333,21.568627,-37.254902,111.764706,2,1,2
2,20,29,1.411765,-5.647059,-64.941176,-0.070588,0.117647,0.023529,33.333333,-41.176471,150.980392,2,1,2
2,21,0,2.823529,-7.058824,-59.294118,-0.086275,0.14902,-0.101961,33.333333,-56.862745,178.431373,2,1,2
2,21,1,4.235294,-8.470588,-53.647059,-0.039216,0.054902,-0.243137,29.411765,-37.254902,182.352941,2,1,2
2,21,2,5.647059,-8.470588,-48,0.023529,-0.007843,-0.290196,33.333333,-17.647059,162.745098,2,1,2
2,21,3,5.647059,-8.470588,-42.352941,0.023529,-0.054902,-0.352941,25.490196,5.882353,154.901961,2,1,2
2,21,4,5.647059,-8.470588,-38.117647,-0.023529,-0.101961,-0.384314,9.803922,-5.882353,139.215686,2,1,2
2,21,5,5.647059,-8.470588,-33.882353,0.054902,-0.086275,-0.321569,1.960784,5.882353,127.45098,2,1,2
2,21,6,5.647059,-7.058824,-31.058824,-0.070588,-0.211765,-0.227451,-9.803922,9.803922,72.54902,2,1,2
2,21,7,4.235294,-7.058824,-29.647059,0.054902,-0.039216,-0.101961,-9.803922,29.411765,37.254902,2,1,2
2,21,8,4.235294,-5.647059,-28.235294,0.039216,-0.039216,0.007843,-1.960784,17.647059,37.254902,2,1,2
2,21,9,4.235294,-5.647059,-26.823529,0.023529,-0.054902,0.039216,-1.960784,17.647059,33.333333,2,1,2
2,21,10,4.235294,-4.235294,-26.823529,0.039216,-0.023529,0.054902,-9.803922,17.647059,33.333333,2,1,2
2,21,11,2.823529,-4.235294,-24,0.039216,-0.007843,0.086275,-13.72549,13.72549,45.098039,2,1,2
2,21,12,2.823529,-4.235294,-24,0.007843,-0.101961,0.054902,-9.803922,13.72549,29.411765,2,1,2
2,21,13,2.823529,-2.823529,-22.588235,0.023529,0.007843,0.054902,-5.882353,13.72549,21.568627,2,1,2
2,21,14,2.823529,-2.823529,-21.176471,-0.023529,-0.070588,0.023529,-9.803922,9.803922,37.254902,2,1,2
2,21,15,1.411765,-2.823529,-21.176471,-0.039216,-0.101961,-0.007843,-5.882353,9.803922,13.72549,2,1,2
2,21,16,5.647059,-2.823529,-22.588235,-0.94902,-0.541176,0.964706,111.764706,-56.862745,-33.333333,2,1,2
2,21,17,7.058824,-4.235294,-22.588235,0.996078,-0.039216,-1.090196,-41.176471,-21.568627,-1.960784,2,1,2
2,21,18,7.058824,-4.235294,-22.588235,0.023529,0.023529,-0.023529,-5.882353,1.960784,1.960784,2,1,2
2,21,19,7.058824,-4.235294,-22.588235,-0.007843,-0.039216,-0.007843,5.882353,-1.960784,-1.960784,2,1,2
2,21,20,7.058824,-4.235294,-21.176471,0.023529,0.007843,-0.023529,-1.960784,-1.960784,1.960784,2,1,2
2,21,21,7.058824,-4.235294,-21.176471,-0.023529,0.039216,0.023529,-5.882353,-1.960784,-1.960784,2,1,2
2,21,22,7.058824,-4.235294,-22.588235,0.007843,0.007843,-0.023529,-1.960784,-1.960784,-1.960784,2,1,2
2,21,23,7.058824,-4.235294,-22.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,1,2
2,21,24,7.058824,-4.235294,-22.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,1,2
2,21,25,7.058824,-4.235294,-22.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,1,2
2,21,26,5.647059,-4.235294,-22.588235,-0.007843,0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,1,2
2,21,27,5.647059,-4.235294,-22.588235,-0.007843,-0.023529,-0.023529,-1.960784,-1.960784,-1.960784,2,1,2
2,21,28,5.647059,-4.235294,-21.176471,0.117647,0.196078,0.007843,-1.960784,-1.960784,9.803922,2,1,2
2,21,29,7.058824,-4.235294,-19.764706,-0.007843,0.14902,0.007843,5.882353,-1.960784,56.862745,2,1,2
2,21,30,8.470588,-2.823529,-15.529412,0.039216,-0.086275,0.117647,64.705882,17.647059,100,2,1,2
2,22,0,11.294118,0,-15.529412,-0.070588,-0.054902,0.431373,96.078431,41.176471,13.72549,2,1,2
2,22,1,12.705882,-2.823529,-15.529412,0.007843,0.27451,0.431373,49.019608,-5.882353,9.803922,2,1,2
2,22,2,12.705882,-4.235294,-12.705882,0.039216,0.415686,0.243137,-29.411765,-49.019608,80.392157,2,1,2
2,22,3,11.294118,-5.647059,-9.882353,0.039216,0.117647,0.14902,-33.333333,-49.019608,72.54902,2,1,2
2,22,4,11.294118,-7.058824,-8.470588,0.039216,0.14902,0.007843,-5.882353,-52.941176,52.941176,2,1,2
2,22,5,11.294118,-8.470588,-5.647059,0.007843,0.180392,-0.14902,-9.803922,-56.862745,76.470588,2,1,2
2,22,6,9.882353,-9.882353,-2.823529,-0.007843,0.086275,-0.321569,-25.490196,-45.098039,88.235294,2,1,2
2,22,7,8.470588,-9.882353,1.411765,-0.007843,-0.054902,-0.4,-29.411765,-17.647059,64.705882,2,1,2
2,22,8,7.058824,-9.882353,2.823529,0.039216,0.039216,-0.431373,-29.411765,1.960784,49.019608,2,1,2
2,22,9,5.647059,-9.882353,4.235294,-0.007843,-0.023529,-0.478431,-41.176471,5.882353,49.019608,2,1,2
2,22,10,5.647059,-8.470588,5.647059,-0.039216,-0.007843,-0.572549,-21.568627,25.490196,45.098039,2,1,2
2,22,11,5.647059,-7.058824,8.470588,0.007843,0.007843,-0.337255,-9.803922,45.098039,56.862745,2,1,2
2,22,12,5.647059,-5.647059,9.882353,0.039216,-0.101961,-0.196078,5.882353,49.019608,52.941176,2,1,2
2,22,13,5.647059,-4.235294,11.294118,-0.023529,-0.039216,-0.007843,17.647059,29.411765,49.019608,2,1,1
2,22,14,5.647059,-4.235294,12.705882,-0.070588,-0.070588,0.023529,9.803922,13.72549,52.941176,2,1,1
2,22,15,5.647059,-2.823529,14.117647,0.007843,-0.117647,0.133333,17.647059,29.411765,21.568627,2,1,1
2,22,16,5.647059,-2.823529,15.529412,-0.039216,-0.007843,0.290196,-9.803922,1.960784,33.333333,2,1,1
2,22,17,4.235294,-2.823529,16.941176,-0.039216,-0.054902,0.196078,-25.490196,-17.647059,41.176471,2,1,1
2,22,18,4.235294,-4.235294,18.352941,-0.039216,-0.117647,0.133333,-17.647059,-21.568627,29.411765,2,1,1
2,22,19,2.823529,-4.235294,18.352941,-0.023529,-0.070588,0.054902,-25.490196,-21.568627,21.568627,2,1,1
2,22,20,2.823529,-4.235294,19.764706,-0.023529,-0.070588,-0.007843,-25.490196,-5.882353,21.568627,2,1,1
2,22,21,1.411765,-4.235294,19.764706,-0.039216,-0.117647,-0.007843,-17.647059,1.960784,17.647059,2,1,1
2,22,22,2.823529,-2.823529,18.352941,0.352941,-0.164706,0.258824,60.784314,60.784314,-45.098039,2,1,1
2,22,23,4.235294,-2.823529,18.352941,-0.086275,-0.117647,-0.070588,33.333333,-9.803922,1.960784,2,1,1
2,22,24,5.647059,-2.823529,18.352941,0.27451,-0.117647,-0.556863,52.941176,1.960784,-13.72549,2,1,1
2,22,25,5.647059,-2.823529,18.352941,0.14902,0.086275,-0.039216,-1.960784,1.960784,1.960784,2,1,1
2,22,26,5.647059,-2.823529,18.352941,0.023529,-0.023529,-0.007843,-1.960784,-1.960784,9.803922,2,1,1
2,22,27,5.647059,-2.823529,18.352941,-0.054902,0.039216,-0.007843,-1.960784,-1.960784,5.882353,2,1,1
2,22,28,5.647059,-2.823529,18.352941,0.007843,0.039216,0.007843,-5.882353,-1.960784,-9.803922,2,1,1
2,22,29,7.058824,-2.823529,19.764706,0.117647,0.054902,0.447059,60.784314,9.803922,17.647059,2,1,1
2,23,0,7.058824,-4.235294,19.764706,0.14902,0.007843,0.807843,17.647059,-49.019608,29.411765,2,1,1
2,23,1,7.058824,-7.058824,21.176471,0.164706,0.070588,0.509804,-37.254902,-68.627451,33.333333,2,1,1
2,23,2,5.647059,-8.470588,22.588235,0.196078,0.180392,0.321569,-45.098039,-60.784314,37.254902,2,1,1
2,23,3,4.235294,-11.294118,24,0.14902,0.133333,-0.007843,-17.647059,-80.392157,41.176471,2,1,1
2,23,4,4.235294,-12.705882,25.411765,0.070588,0.086275,-0.384314,-1.960784,-64.705882,41.176471,2,1,1
2,23,5,4.235294,-14.117647,26.823529,0.070588,0.007843,-0.52549,-29.411765,-29.411765,52.941176,2,1,1
2,23,6,2.823529,-14.117647,29.647059,0.007843,-0.086275,-0.588235,-33.333333,-9.803922,52.941176,2,1,1
2,23,7,1.411765,-12.705882,31.058824,-0.023529,-0.070588,-0.635294,-9.803922,13.72549,33.333333,2,1,1
2,23,8,1.411765,-11.294118,32.470588,-0.007843,-0.086275,-0.509804,-21.568627,33.333333,41.176471,2,1,1
2,23,9,1.411765,-9.882353,32.470588,-0.070588,-0.117647,-0.431373,1.960784,33.333333,33.333333,2,1,1
2,23,10,1.411765,-8.470588,33.882353,-0.023529,-0.101961,-0.321569,17.647059,41.176471,17.647059,2,1,1
2,23,11,1.411765,-7.058824,33.882353,0.007843,-0.14902,-0.164706,9.803922,29.411765,21.568627,2,1,1
2,23,12,2.823529,-7.058824,35.294118,-0.054902,-0.117647,-0.164706,29.411765,21.568627,9.803922,2,1,1
2,23,13,2.823529,-5.647059,35.294118,0.007843,-0.086275,0.007843,29.411765,37.254902,5.882353,2,1,1
2,23,14,4.235294,-4.235294,35.294118,-0.023529,-0.133333,0.14902,29.411765,25.490196,-1.960784,2,1,1
2,23,15,5.647059,-4.235294,35.294118,-0.023529,-0.054902,0.180392,29.411765,21.568627,-5.882353,2,0,1
2,23,16,5.647059,-2.823529,35.294118,0.039216,-0.054902,0.258824,25.490196,13.72549,-9.803922,2,0,1
2,23,17,5.647059,-2.823529,35.294118,-0.023529,0.023529,0.14902,17.647059,1.960784,-9.803922,2,0,1
2,23,18,7.058824,-2.823529,33.882353,-0.007843,0.007843,0.086275,9.803922,13.72549,-5.882353,2,0,1
2,23,19,5.647059,0,33.882353,-0.039216,0.007843,0.023529,-5.882353,17.647059,-1.960784,2,0,1
2,23,20,5.647059,0,35.294118,-0.023529,0.070588,0.007843,-1.960784,25.490196,1.960784,2,0,1
2,23,21,4.235294,1.411765,33.882353,0.666667,-0.4,0.964706,-52.941176,56.862745,-29.411765,2,0,1
2,23,22,4.235294,2.823529,33.882353,-0.572549,0.023529,0.964706,-1.960784,33.333333,1.960784,2,0,1
2,23,23,4.235294,2.823529,33.882353,-0.023529,-0.023529,-0.039216,-1.960784,-1.960784,-1.960784,2,0,1
2,23,24,4.235294,2.823529,33.882353,-0.023529,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,0,1
2,23,25,4.235294,2.823529,33.882353,-0.023529,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,0,1
2,23,26,4.235294,2.823529,33.882353,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,2,0,1
2,23,27,4.235294,2.823529,33.882353,-0.023529,0.023529,0.070588,-1.960784,-1.960784,13.72549,2,0,1
2,23,28,4.235294,2.823529,33.882353,0.180392,-0.070588,0.603922,17.647059,-5.882353,1.960784,2,0,1
2,23,29,4.235294,0,33.882353,0.164706,-0.039216,0.666667,5.882353,-60.784314,-1.960784,2,0,1
2,24,0,2.823529,-2.823529,35.294118,0.133333,0.054902,0.290196,-29.411765,-72.54902,5.882353,2,0,1
2,24,1,1.411765,-5.647059,35.294118,0.133333,0.086275,0.054902,-37.254902,-52.941176,13.72549,2,1,1
2,24,2,1.411765,-7.058824,36.705882,0.14902,0.054902,-0.14902,-41.176471,-45.098039,25.490196,2,1,1
2,24,3,0,-7.058824,36.705882,0.101961,-0.007843,-0.352941,-45.098039,-29.411765,33.333333,2,1,1
2,24,4,-2.823529,-8.470588,38.117647,0.054902,-0.023529,-0.494118,-29.411765,-9.803922,29.411765,2,1,1
2,24,5,-4.235294,-7.058824,39.529412,0.039216,-0.039216,-0.541176,-25.490196,9.803922,25.490196,2,1,1
2,24,6,-4.235294,-7.058824,40.941176,0.023529,-0.039216,-0.52549,-17.647059,17.647059,33.333333,2,1,1
2,24,7,-4.235294,-5.647059,40.941176,0.007843,-0.054902,-0.478431,5.882353,21.568627,29.411765,2,1,1
2,24,8,-4.235294,-4.235294,42.352941,-0.007843,-0.039216,-0.352941,9.803922,29.411765,29.411765,2,1,1
2,24,9,-2.823529,-4.235294,43.764706,-0.039216,-0.133333,-0.164706,9.803922,25.490196,29.411765,2,1,1
2,24,10,-2.823529,-2.823529,43.764706,-0.054902,-0.180392,-0.101961,21.568627,25.490196,17.647059,2,1,1
2,24,11,0,0,43.764706,-0.039216,-0.133333,-0.039216,25.490196,33.333333,9.803922,2,1,1
2,24,12,0,1.411765,45.176471,-0.023529,-0.164706,0.117647,13.72549,33.333333,9.803922,2,1,1
2,24,13,0,1.411765,45.176471,-0.023529,-0.101961,0.164706,25.490196,17.647059,-1.960784,2,1,1
2,24,14,1.411765,1.411765,45.176471,-0.039216,-0.054902,0.164706,21.568627,13.72549,-1.960784,2,1,1
2,24,15,1.411765,2.823529,45.176471,-0.039216,-0.039216,0.133333,21.568627,1.960784,-1.960784,2,1,1
2,24,16,2.823529,2.823529,45.176471,-0.054902,0.007843,0.101961,13.72549,1.960784,1.960784,2,1,1
2,24,17,2.823529,2.823529,45.176471,-0.054902,-0.054902,0.070588,9.803922,1.960784,1.960784,2,1,1
2,24,18,4.235294,7.058824,42.352941,1.87451,-1.968627,0.964706,64.705882,154.901961,-76.470588,2,1,1
2,24,19,4.235294,7.058824,42.352941,-0.133333,0.054902,0.227451,-5.882353,21.568627,-17.647059,2,1,1
2,24,20,2.823529,7.058824,42.352941,0.054902,-0.054902,-0.054902,-1.960784,-21.568627,-1.960784,2,1,1
2,24,21,2.823529,7.058824,42.352941,0.007843,0.007843,-0.023529,-5.882353,1.960784,-1.960784,2,1,1
2,24,22,2.823529,7.058824,42.352941,0.007843,-0.007843,-0.007843,-1.960784,1.960784,-1.960784,2,1,1
2,24,23,2.823529,5.647059,42.352941,-0.039216,0.007843,0.054902,-1.960784,-13.72549,-1.960784,2,1,1
2,24,24,2.823529,5.647059,42.352941,-0.054902,-0.086275,-0.086275,-5.882353,-13.72549,-5.882353,2,1,1
2,24,25,2.823529,5.647059,42.352941,0.007843,-0.054902,0.478431,-9.803922,-1.960784,-1.960784,2,1,1
2,24,26,2.823529,4.235294,40.941176,0.070588,-0.007843,0.603922,17.647059,-49.019608,-21.568627,2,1,1
2,24,27,2.823529,1.411765,40.941176,0.086275,0.086275,0.352941,-9.803922,-49.019608,-1.960784,2,1,1
2,24,28,1.411765,1.411765,42.352941,0.133333,0.054902,0.180392,-33.333333,-33.333333,13.72549,2,1,1
2,24,29,0,0,42.352941,0.14902,0.039216,0.023529,-41.176471,-25.490196,21.568627,2,1,1
2,25,0,-2.823529,-2.823529,43.764706,0.164706,-0.039216,-0.070588,-52.941176,-13.72549,33.333333,2,1,1
2,25,1,-4.235294,-2.823529,45.176471,0.117647,-0.054902,-0.227451,-45.098039,-13.72549,29.411765,2,1,1
2,25,2,-5.647059,-2.823529,46.588235,0.117647,-0.007843,-0.305882,-33.333333,-9.803922,33.333333,2,1,1
2,25,3,-5.647059,-4.235294,48,0.101961,-0.070588,-0.368627,-21.568627,-13.72549,37.254902,2,1,1
2,25,4,-5.647059,-4.235294,48,-0.007843,-0.101961,-0.509804,-1.960784,-17.647059,29.411765,2,1,1
2,25,5,-5.647059,-4.235294,49.411765,-0.023529,-0.133333,-0.65098,21.568627,1.960784,13.72549,2,1,1
2,25,6,-5.647059,-2.823529,49.411765,-0.070588,-0.086275,-0.556863,1.960784,21.568627,17.647059,2,1,1
2,25,7,-5.647059,0,50.823529,-0.086275,-0.054902,-0.447059,13.72549,25.490196,17.647059,2,1,1
2,25,8,-4.235294,0,50.823529,-0.023529,-0.117647,-0.196078,29.411765,29.411765,1.960784,2,1,1
2,25,9,-2.823529,1.411765,50.823529,-0.101961,-0.117647,-0.117647,25.490196,13.72549,1.960784,2,1,1
2,25,10,-2.823529,2.823529,50.823529,-0.070588,-0.086275,-0.039216,33.333333,33.333333,-9.803922,2,1,1
2,25,11,0,2.823529,49.411765,0.039216,-0.14902,0.243137,9.803922,21.568627,-9.803922,2,1,1
2,25,12,0,2.823529,49.411765,-0.007843,-0.023529,0.196078,25.490196,-5.882353,-17.647059,2,1,1
2,25,13,1.411765,2.823529,49.411765,0.023529,0.007843,0.14902,45.098039,5.882353,-13.72549,2,1,1
2,25,14,2.823529,2.823529,49.411765,0.007843,-0.023529,0.180392,29.411765,5.882353,-9.803922,2,1,1
2,25,15,2.823529,2.823529,49.411765,0.054902,0.007843,0.180392,5.882353,9.803922,1.960784,2,1,1
2,25,16,4.235294,2.823529,49.411765,0.023529,0.039216,0.101961,21.568627,-1.960784,-5.882353,2,1,1
2,25,17,4.235294,2.823529,49.411765,0.290196,-0.290196,-0.039216,13.72549,1.960784,-1.960784,2,1,1
2,25,18,4.235294,2.823529,49.411765,-0.180392,-0.086275,0.196078,-1.960784,-5.882353,-5.882353,2,1,1
2,25,19,2.823529,2.823529,49.411765,0.007843,-0.023529,0.023529,-5.882353,5.882353,-1.960784,2,1,1
2,25,20,2.823529,2.823529,48,-0.039216,0.039216,0.007843,-1.960784,1.960784,-5.882353,2,1,1
2,25,21,2.823529,2.823529,48,-0.007843,-0.007843,0.007843,-9.803922,-1.960784,-1.960784,2,1,1
2,25,22,1.411765,2.823529,49.411765,-0.023529,-0.196078,0.4,-37.254902,-5.882353,29.411765,2,1,1
2,25,23,1.411765,2.823529,49.411765,0.054902,-0.243137,0.635294,-9.803922,13.72549,-25.490196,2,1,1
2,25,24,0,2.823529,49.411765,0.086275,-0.023529,0.635294,-41.176471,-25.490196,-5.882353,2,1,1
2,25,25,-4.235294,1.411765,49.411765,0.101961,-0.070588,0.384314,-60.784314,-33.333333,-1.960784,2,1,1
2,25,26,-5.647059,0,49.411765,0.070588,0.039216,0.054902,-60.784314,-49.019608,-1.960784,2,1,1
2,25,27,-7.058824,-2.823529,49.411765,0.039216,0.039216,-0.305882,-41.176471,-41.176471,-1.960784,2,1,1
2,25,28,-7.058824,-4.235294,49.411765,0.023529,0.039216,-0.509804,-37.254902,-17.647059,5.882353,2,1,1
2,25,29,-8.470588,-4.235294,49.411765,0.039216,-0.023529,-0.541176,-45.098039,-1.960784,21.568627,2,1,1
2,25,30,-9.882353,-4.235294,50.823529,0.007843,-0.070588,-0.572549,-21.568627,-5.882353,21.568627,2,1,1
2,26,0,-9.882353,-4.235294,50.823529,-0.007843,-0.101961,-0.588235,5.882353,-5.882353,9.803922,2,1,1
2,26,1,-9.882353,-4.235294,52.235294,-0.023529,-0.086275,-0.52549,5.882353,-1.960784,17.647059,2,1,1
2,26,2,-8.470588,-2.823529,52.235294,-0.070588,-0.117647,-0.447059,29.411765,5.882353,5.882353,2,1,1
2,26,3,-7.058824,-2.823529,52.235294,0.007843,-0.164706,-0.227451,21.568627,25.490196,5.882353,2,1,1
2,26,4,-7.058824,-2.823529,52.235294,0.023529,-0.14902,-0.054902,13.72549,13.72549,9.803922,2,0,1
2,26,5,-5.647059,0,52.235294,-0.023529,-0.14902,-0.007843,37.254902,9.803922,1.960784,2,0,1
2,26,6,-4.235294,0,52.235294,0.007843,-0.164706,0.117647,49.019608,17.647059,-9.803922,2,0,1
2,26,7,-4.235294,0,52.235294,-0.007843,-0.117647,0.196078,21.568627,9.803922,1.960784,2,0,1
2,26,8,-2.823529,1.411765,52.235294,0.007843,-0.180392,0.258824,29.411765,5.882353,-1.960784,2,0,1
2,26,9,0,0,52.235294,-0.007843,-0.117647,0.196078,33.333333,-5.882353,-9.803922,2,0,1
2,26,10,0,0,52.235294,-0.007843,-0.101961,0.086275,13.72549,1.960784,-5.882353,2,0,1
2,26,11,0,1.411765,52.235294,0.023529,-0.070588,0.023529,9.803922,5.882353,-9.803922,2,0,1
2,26,12,0,1.411765,52.235294,-0.023529,0.007843,-0.054902,5.882353,13.72549,-1.960784,2,0,1
2,26,13,0,1.411765,52.235294,-0.007843,-0.070588,-0.007843,1.960784,17.647059,1.960784,2,0,1
2,26,14,1.411765,2.823529,52.235294,-0.039216,-0.054902,0.007843,5.882353,13.72549,-1.960784,2,0,1
2,26,15,1.411765,7.058824,50.823529,-0.117647,0.070588,-0.870588,-13.72549,100,-33.333333,2,0,1
2,26,16,1.411765,5.647059,50.823529,-0.023529,-0.070588,0.054902,-1.960784,-1.960784,-9.803922,2,0,1
2,26,17,1.411765,5.647059,50.823529,0.007843,0.117647,-0.007843,-1.960784,-1.960784,-1.960784,2,0,1
2,26,18,1.411765,5.647059,50.823529,-0.086275,-0.023529,0.007843,-1.960784,-1.960784,1.960784,2,0,1
2,26,19,1.411765,5.647059,50.823529,-0.007843,-0.007843,-0.007843,-5.882353,-1.960784,-1.960784,2,0,1
2,26,20,0,5.647059,50.823529,0.039216,-0.039216,0.101961,-9.803922,5.882353,5.882353,2,1,1
2,26,21,0,5.647059,50.823529,0.070588,-0.039216,0.321569,-1.960784,-5.882353,-5.882353,2,1,1
2,26,22,0,4.235294,50.823529,0.101961,-0.039216,0.27451,-1.960784,-21.568627,-1.960784,2,1,1
2,26,23,0,4.235294,50.823529,0.054902,-0.023529,0.164706,-13.72549,-25.490196,5.882353,2,1,1
2,26,24,-2.823529,2.823529,52.235294,0.054902,-0.023529,0.039216,-33.333333,-21.568627,9.803922,2,1,1
2,26,25,-2.823529,2.823529,52.235294,0.039216,0.039216,-0.086275,-33.333333,-17.647059,9.803922,2,1,1
2,26,26,-4.235294,1.411765,52.235294,0.039216,0.007843,-0.14902,-25.490196,-17.647059,13.72549,2,1,1
2,26,27,-4.235294,1.411765,53.647059,-0.007843,-0.007843,-0.27451,-9.803922,-17.647059,9.803922,2,1,1
2,26,28,-4.235294,1.411765,53.647059,-0.039216,0.007843,-0.337255,-1.960784,-5.882353,9.803922,2,1,1
2,26,29,-4.235294,1.411765,53.647059,-0.007843,-0.039216,-0.290196,-1.960784,-1.960784,17.647059,2,1,1
2,27,0,-4.235294,1.411765,55.058824,-0.023529,-0.039216,-0.290196,9.803922,-1.960784,5.882353,2,1,1
2,27,1,-2.823529,1.411765,55.058824,-0.039216,-0.054902,-0.243137,17.647059,5.882353,5.882353,2,1,1
2,27,2,-2.823529,1.411765,55.058824,-0.023529,-0.054902,-0.117647,9.803922,17.647059,9.803922,2,1,1
2,27,3,-2.823529,2.823529,55.058824,-0.023529,-0.133333,0.023529,5.882353,13.72549,5.882353,2,1,1
2,27,4,-2.823529,2.823529,55.058824,-0.007843,-0.039216,0.070588,21.568627,9.803922,-5.882353,2,1,1
2,27,5,0,2.823529,55.058824,0.007843,-0.039216,0.086275,21.568627,9.803922,-5.882353,2,1,1
2,27,6,0,2.823529,55.058824,-0.007843,-0.023529,0.039216,17.647059,5.882353,-5.882353,2,1,1
2,27,7,1.411765,4.235294,55.058824,0.007843,0.039216,0.070588,9.803922,9.803922,-1.960784,2,1,1
2,27,8,1.411765,4.235294,55.058824,0.007843,0.023529,0.054902,17.647059,1.960784,-5.882353,2,1,1
2,27,9,1.411765,4.235294,55.058824,-0.007843,0.007843,0.023529,9.803922,5.882353,1.960784,2,1,1
2,27,10,2.823529,4.235294,55.058824,-0.007843,-0.007843,0.023529,5.882353,1.960784,-1.960784,2,1,1
2,27,11,0,4.235294,55.058824,0.588235,0.007843,0.964706,-80.392157,37.254902,-9.803922,2,1,1
2,27,12,0,4.235294,53.647059,-0.211765,-0.039216,-0.007843,9.803922,-13.72549,-21.568627,2,1,1
2,27,13,0,4.235294,53.647059,0.023529,0.086275,-0.101961,1.960784,1.960784,-1.960784,2,1,1
2,27,14,0,4.235294,53.647059,0.007843,0.007843,-0.023529,-9.803922,1.960784,-1.960784,2,1,1
2,27,15,0,5.647059,53.647059,-0.007843,0.070588,-0.054902,-21.568627,13.72549,1.960784,2,1,1
2,27,16,-2.823529,4.235294,55.058824,-0.070588,-0.023529,0.039216,-33.333333,-13.72549,13.72549,2,1,1
2,27,17,-2.823529,4.235294,55.058824,0.023529,0.007843,-0.007843,-5.882353,1.960784,-1.960784,2,1,1
2,27,18,-4.235294,5.647059,55.058824,0.054902,-0.164706,0.14902,-21.568627,25.490196,5.882353,2,1,1
2,27,19,-4.235294,5.647059,55.058824,0.086275,-0.070588,0.352941,-17.647059,-5.882353,-5.882353,2,1,1
2,27,20,-4.235294,4.235294,55.058824,0.054902,0.007843,0.133333,-13.72549,-21.568627,-1.960784,2,1,1
2,27,21,-5.647059,4.235294,55.058824,0.023529,-0.007843,0.023529,-17.647059,-17.647059,5.882353,2,1,1
2,27,22,-5.647059,2.823529,55.058824,0.039216,-0.007843,-0.101961,-21.568627,-13.72549,9.803922,2,1,1
2,27,23,-5.647059,2.823529,56.470588,0.007843,0.007843,-0.196078,-21.568627,-9.803922,13.72549,2,1,1
2,27,24,-5.647059,2.823529,56.470588,-0.039216,-0.007843,-0.258824,-9.803922,-1.960784,13.72549,2,1,1
2,27,25,-7.058824,2.823529,57.882353,-0.023529,-0.007843,-0.227451,-5.882353,5.882353,17.647059,2,1,1
2,27,26,-5.647059,2.823529,57.882353,-0.039216,-0.054902,-0.196078,-1.960784,1.960784,17.647059,2,1,1
2,27,27,-5.647059,2.823529,57.882353,-0.070588,-0.054902,-0.180392,9.803922,5.882353,9.803922,2,1,1
2,27,28,-5.647059,4.235294,59.294118,-0.086275,-0.039216,-0.117647,5.882353,13.72549,9.803922,2,1,1
2,27,29,-5.647059,4.235294,59.294118,-0.086275,-0.101961,-0.039216,-1.960784,13.72549,13.72549,2,1,1
2,28,0,-5.647059,4.235294,59.294118,-0.086275,-0.070588,0.007843,13.72549,17.647059,5.882353,2,1,1
2,28,1,-4.235294,5.647059,59.294118,-0.070588,-0.101961,0.054902,9.803922,9.803922,1.960784,2,1,1
2,28,2,-4.235294,5.647059,59.294118,-0.086275,-0.054902,0.023529,9.803922,5.882353,-1.960784,2,1,1
2,28,3,-4.235294,5.647059,59.294118,-0.070588,-0.039216,0.023529,9.803922,5.882353,-1.960784,2,1,1
2,28,4,-4.235294,5.647059,59.294118,-0.070588,-0.039216,0.023529,9.803922,5.882353,1.960784,2,1,1
2,28,5,-2.823529,0,60.705882,-1.576471,0.258824,0.964706,13.72549,-213.72549,17.647059,2,1,1
2,28,6,-2.823529,-2.823529,60.705882,0.007843,-0.039216,-0.070588,13.72549,-25.490196,-5.882353,2,1,1
2,28,7,-2.823529,-2.823529,60.705882,0.101961,0.117647,0.180392,-5.882353,9.803922,-5.882353,2,1,1
